URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,63,33,0.31249999674479173,0.08318890807349313,14.073170731707316,0.3804159445407279,5.781434670499218,14.073170731707316,439,863,2486,11,5.964471403812825
13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,48,57,-0.0857142848979592,0.07930513589176348,11.883928571428571,0.338368580060423,4.888918860595599,11.883928571428571,448,914,2660,1,5.319308790383171
13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,33,23,0.17857142538265314,0.07977207965844434,11.898305084745763,0.47293447293447294,4.948495823072094,11.898305084745763,332,570,1672,10,6.7236467236467234
13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,29,29,0.0,0.07571801556694777,9.011764705882353,0.33550913838120106,3.738909537705422,9.011764705882353,257,546,1536,6,5.556135770234987
14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,58,24,0.4146341412849495,0.10327455906388594,11.865671641791044,0.42065491183879095,4.914530621451934,11.865671641791044,334,614,1802,33,6.392452830188679
14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,0,0,0.0,0.0,6.0,0.0,2.4000000000000004,6.0,0,5,9,0,4.666666666666667
15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,24,0,0.999999958333335,0.07717041775829447,13.521739130434783,0.45980707395498394,5.592618481755907,13.521739130434783,143,239,733,0,6.517684887459807
15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,75,39,0.31578947091412746,0.15240641690854756,74.8,0.42112299465240643,30.088449197860964,74.8,315,656,1704,16,6.665775401069519
16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,23,0,0.999999956521741,0.04056437382616512,10.125,0.42504409171075835,4.220017636684303,10.125,241,437,1218,0,5.99294532627866
16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,14,6,0.399999980000001,0.043383947845154126,11.24390243902439,0.45336225596529284,4.678905877995874,11.24390243902439,209,343,1040,1,6.401301518438178
17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,3,4,-0.1428571224489825,0.03783783763330899,14.23076923076923,0.41081081081081083,5.856632016632016,14.23076923076923,76,138,408,2,6.113513513513514
17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,0,0,0.0,0.0,6.0,0.0,2.4000000000000004,6.0,0,5,9,0,4.666666666666667
18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,23,69,-0.4999999945652175,0.11645569605511938,14.107142857142858,0.3670886075949367,5.789692585895118,14.107142857142858,290,602,1632,2,5.9949367088607595
18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,16,15,0.032258063475546335,0.07769423539425004,13.3,0.3533834586466165,5.461353383458647,13.3,141,293,825,5,5.839598997493734
19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,57,38,0.19999999789473688,0.09490509481028463,8.9375,0.34165834165834164,3.711663336663337,8.9375,342,737,2111,10,5.8091908091908095
19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,41,3,0.863636344008265,0.10628019297999954,9.2,0.3502415458937198,3.820096618357488,9.2,145,311,890,4,5.86231884057971
19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,5,0,0.99999980000004,0.02155172404503567,12.88888888888889,0.30603448275862066,5.2779693486590045,12.88888888888889,71,184,465,0,5.685344827586207
20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,26,9,0.4857142718367351,0.05185185177503429,13.254901960784315,0.33037037037037037,5.434108932461875,13.254901960784315,223,504,1326,4,5.383136094674557
20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,24,8,0.49999998437500054,0.07881773379601544,16.916666666666668,0.43103448275862066,6.939080459770115,16.916666666666668,175,309,945,1,6.258620689655173
21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,14,9,0.21739129489603065,0.11442786012722458,6.931034482758621,0.3333333333333333,2.905747126436782,6.931034482758621,67,149,443,0,6.144278606965174
21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,4,0,0.9999997500000625,0.0377358487006052,8.833333333333334,0.46226415094339623,3.718238993710692,8.833333333333334,49,83,253,2,6.3584905660377355
22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,20,38,-0.31034482223543414,0.130044842757747,7.824561403508772,0.2757847533632287,3.240138462748801,7.824561403508772,123,308,855,19,5.2242152466367715
22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,5,2,0.4285713673469475,0.0660377352260591,9.636363636363637,0.3018867924528302,3.975300171526587,9.636363636363637,32,79,216,1,5.60377358490566
23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,48,18,0.4545454476584023,0.08571428560296845,12.26984126984127,0.44415584415584414,5.085598845598846,12.26984126984127,342,572,1786,0,6.416558861578267
23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,7,19,-0.4615384437869829,0.08934707873076606,12.125,0.3230240549828179,4.979209621993128,12.125,94,215,593,11,5.948453608247423
24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,21,37,-0.2758620642092748,0.10902255618604782,10.23076923076923,0.34398496240601506,4.229901677270099,10.23076923076923,183,427,1113,7,6.0319548872180455
24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,26,49,-0.30666666257777786,0.07246376804592872,13.8,0.4038647342995169,5.681545893719807,13.8,418,782,2250,16,6.222222222222222
25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,42,23,0.292307687810651,0.07719714955202239,12.028571428571428,0.31235154394299286,4.936369189005769,12.028571428571428,263,667,1739,20,5.831353919239905
25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,29,24,0.0943396208615166,0.06408706159118856,9.963855421686747,0.2962515114873035,4.1040427732696205,9.963855421686747,245,565,1606,18,5.389359129383313
25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,24,7,0.5483870790842877,0.074519230590098,6.603174603174603,0.34134615384615385,2.777808302808303,6.603174603174603,142,290,862,1,5.637019230769231
26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,38,7,0.6888888735802473,0.06756756746611477,9.940298507462687,0.2897897897897898,4.092035318900991,9.940298507462687,193,475,1291,4,5.4624624624624625
26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,27,6,0.6363636170798904,0.1499999993181818,13.0,0.38636363636363635,5.354545454545455,13.0,85,162,466,8,5.6968325791855206
27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,38,16,0.4074073998628259,0.060066740756321756,12.342465753424657,0.41490545050055616,5.102948481570086,12.342465753424657,373,659,2025,8,6.154273029966704
27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,21,71,-0.5434782549621929,0.17260787960111093,6.7,0.2964352720450281,2.7985741088180114,6.7,158,370,1030,13,5.335820895522388
28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,55,23,0.4102564049967128,0.13310580182063855,7.512820512820513,0.2508532423208191,3.1054695020565326,7.512820512820513,147,432,1049,5,5.126279863481229
28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,24,44,-0.2941176427335641,0.09912536428698926,14.91304347826087,0.2915451895043732,6.081835467106097,14.91304347826087,200,523,1290,6,5.688046647230321
29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,29,25,0.07407407270233199,0.05908096273623527,10.904761904761905,0.3533916849015317,4.503261435865375,10.904761904761905,323,652,1925,10,5.77292576419214
29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,21,79,-0.5799999942,0.1773049642246366,6.831325301204819,0.30319148936170215,2.8538067162266088,6.831325301204819,171,393,1098,15,5.405643738977072
30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,37,33,0.05714285632653063,0.08883248719691308,14.345454545454546,0.3629441624365482,5.883359483156438,14.345454545454546,286,589,1626,5,5.839036755386565
30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,23,14,0.24324323666910172,0.08371040705042894,19.217391304347824,0.332579185520362,7.819988195947275,19.217391304347824,147,339,929,1,6.126696832579186
31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,37,24,0.21311475060467622,0.08615819196870311,19.135135135135137,0.3615819209039548,7.798686822415637,19.135135135135137,256,539,1536,1,6.2259887005649714
31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,31,49,-0.22499999718750005,0.08163265297792587,13.256756756756756,0.3408163265306122,5.4390292333149475,13.256756756756756,334,713,1966,6,5.798165137614679
31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,31,12,0.44186045484045455,0.01943063713536799,11.290816326530612,0.23181201988251243,4.6090513385652505,11.290816326530612,513,1321,3656,2,4.915499322187077
32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,33,43,-0.13157894563711914,0.08216216207333821,11.011904761904763,0.3816216216216216,4.557410553410554,11.011904761904763,353,720,1975,12,6.087567567567568
32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,29,69,-0.4081632611411912,0.09790209780429361,16.40983606557377,0.3886113886113886,6.719378981674064,16.40983606557377,389,772,2146,0,6.13986013986014
33372.6,https://insights.blackcoffer.com/human-rights-outlook/,0,0,0.0,0.0,6.0,0.0,2.4000000000000004,6.0,0,5,9,0,4.666666666666667
33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,0,0,0.0,0.0,6.0,0.0,2.4000000000000004,6.0,0,5,9,0,4.666666666666667
34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,38,31,0.10144927389203952,0.07903780059674936,7.214876033057851,0.4054982817869416,3.0481497259379173,7.214876033057851,354,651,1859,6,6.035509736540664
34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,50,16,0.5151515073461893,0.06515301079451825,10.5625,0.3504442250740375,4.365177690029615,10.5625,355,728,2090,5,5.760355029585799
35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,29,33,-0.06451612799167536,0.10367892959251016,12.72340425531915,0.3411371237458194,5.225816551625988,12.72340425531915,204,454,1208,3,5.804347826086956
35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,17,41,-0.41379309631391215,0.053064958780361424,17.365079365079364,0.3806038426349497,7.098273283085726,17.365079365079364,416,762,2338,1,6.060329067641682
36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,14,41,-0.4909090819834713,0.09734513257107057,10.5,0.3398230088495575,4.3359292035398225,10.5,192,408,1171,6,5.811287477954145
36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,33,48,-0.18518518289894836,0.127760252164416,8.567567567567568,0.34542586750788645,3.5651973740301823,8.567567567567568,219,495,1285,37,5.769716088328075
37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,21,27,-0.1249999973958334,0.09108159375506339,13.868421052631579,0.4155597722960152,5.713592329971038,13.868421052631579,219,432,1184,12,6.377609108159393
37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,0,0,0.0,0.0,6.0,0.0,2.4000000000000004,6.0,0,5,9,0,4.666666666666667
37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,3,3,0.0,0.06521739059546315,8.363636363636363,0.2391304347826087,3.441106719367589,8.363636363636363,22,61,170,2,5.228260869565218
38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,24,43,-0.2835820853196704,0.11019736823980696,9.967213114754099,0.32894736842105265,4.118464193270061,9.967213114754099,200,461,1174,13,5.667763157894737
38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,6,24,-0.5999999800000007,0.0717703347565303,11.61111111111111,0.31100478468899523,4.768846358320043,11.61111111111111,130,277,779,4,5.3349282296650715
39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,26,54,-0.34999999562500006,0.1261829651006578,12.68,0.41798107255520506,5.239192429022083,12.68,265,504,1415,4,6.477917981072555
39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,22,35,-0.2280701714373654,0.10898661547038888,13.41025641025641,0.30592734225621415,5.486473501005051,13.41025641025641,160,387,988,7,5.508604206500956
40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,5,3,0.24999996875000394,0.031249999877929688,21.333333333333332,0.40234375,8.694270833333333,21.333333333333332,103,184,559,0,6.328125
40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,0,0,0.0,0.0,6.0,0.0,2.4000000000000004,6.0,0,5,9,0,4.666666666666667
41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,0,0,0.0,0.0,6.0,0.0,2.4000000000000004,6.0,0,5,9,0,4.666666666666667
41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,25,25,0.0,0.16393442569201827,9.838709677419354,0.21311475409836064,4.020729772607086,9.838709677419354,65,224,534,42,5.022950819672131
42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,6,39,-0.7333333170370374,0.074999999875,12.5,0.3233333333333333,5.129333333333334,12.5,194,425,1138,1,5.661666666666667
42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,14,33,-0.40425531054775937,0.08075601360694844,11.192307692307692,0.38316151202749144,4.630187681734074,11.192307692307692,223,450,1207,0,6.134020618556701
43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,0,0,0.0,0.0,6.0,0.0,2.4000000000000004,6.0,0,5,9,0,4.666666666666667
43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,22,36,-0.24137930618311543,0.07774798917191958,13.563636363636364,0.3418230563002681,5.562183767974653,13.563636363636364,255,536,1521,10,5.648793565683646
43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,44,49,-0.053763440282113543,0.11111111097836188,11.80281690140845,0.3309438470728793,4.853504299392532,11.80281690140845,277,639,1670,6,5.762529832935561
44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,23,44,-0.3134328311427936,0.06244175203873089,14.306666666666667,0.34855545200372784,5.862088847468158,14.306666666666667,374,785,2173,12,5.805219012115564
44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,23,25,-0.041666665798611134,0.12868632673274444,31.083333333333332,0.225201072386059,12.523413762287758,31.083333333333332,84,302,681,46,5.50402144772118
45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,36,80,-0.37931034155766946,0.10095735413319637,15.780821917808218,0.3516100957354221,6.452972805417456,15.780821917808218,404,817,2339,13,5.972222222222222
45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,28,55,-0.32530120089998554,0.1280864195554222,8.1,0.22530864197530864,3.3301234567901234,8.1,146,469,1213,7,5.162037037037037
46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,8,14,-0.27272726033057904,0.09565217349716447,13.588235294117647,0.3739130434782609,5.584859335038363,13.588235294117647,86,159,509,1,6.086580086580087
46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,44,92,-0.35294117387543256,0.10240963847710116,14.92134831460674,0.37123493975903615,6.117033301746311,14.92134831460674,493,1016,2707,9,5.996234939759036
47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,32,64,-0.33333332986111114,0.14723926357785388,10.1875,0.2791411042944785,4.186656441717791,10.1875,182,522,1252,36,5.631901840490798
47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,29,63,-0.36956521337429116,0.09455292898812649,10.955056179775282,0.31551901336073995,4.508230077254409,10.955056179775282,307,660,1908,14,5.528205128205128
48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,38,83,-0.37190082337272046,0.12564901336900414,12.84,0.3302180685358255,5.26808722741433,12.84,318,717,1942,19,5.806853582554517
48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,47,74,-0.22314049402363229,0.0989370399845159,18.53030303030303,0.36631234668847096,7.558646150796601,18.53030303030303,448,843,2536,9,5.971381847914963
49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,53,18,0.4929577395358065,0.06840077064701273,15.96923076923077,0.3940269749518304,6.545303097673041,15.96923076923077,409,740,2259,3,6.056840077071291
49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,15,25,-0.24999999375000018,0.08213552344530693,14.323529411764707,0.33059548254620125,5.861649957724364,14.323529411764707,161,343,984,3,5.751540041067762
49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,41,94,-0.39259258968449934,0.141806722540119,14.208955223880597,0.3445378151260504,5.821397215602659,14.208955223880597,328,694,1989,7,5.9527310924369745
50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,29,46,-0.2266666636444445,0.142857142585034,11.434782608695652,0.3504761904761905,4.714103519668737,11.434782608695652,184,370,1064,5,5.769961977186312
50921.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5,29,-0.7058823321799315,0.07943925215084287,14.266666666666667,0.32710280373831774,5.837507788161995,14.266666666666667,140,287,873,1,5.759345794392523
51382.8,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,21,62,-0.49397589766294103,0.08392315461686232,19.41176470588235,0.2982810920121335,7.884018319157794,19.41176470588235,295,758,1981,3,5.701010101010101
51844.6,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,86,32,0.4576271147658719,0.10885608846046485,15.267605633802816,0.3773062730627306,6.257964762746219,15.267605633802816,409,819,2311,0,6.105166051660516
52306.4,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,26,22,0.08333333159722227,0.05925925918609968,13.278688524590164,0.3345679012345679,5.445302570329893,13.278688524590164,271,551,1702,8,5.887654320987655
52768.2,https://insights.blackcoffer.com/continued-demand-for-sustainability/,49,33,0.19512194883997624,0.1277258564988694,15.658536585365853,0.48598130841121495,6.457807157510827,15.658536585365853,312,502,1547,1,6.711838006230529
